image_id,cyclone,SID,SEASON,NUMBER,BASIN,NAME,ISO_TIME,LAT,LON,USA_WIND,USA_PRES,image_path
003057,1,2010293N17093,2010,74,NI,GIRI,2010-10-20 18:00:00,17.3,91.6,35.0,996.0,
003058,1,2010293N17093,2010,74,NI,GIRI,2010-10-20 21:00:00,17.4,91.5,43.0,991.0,
003059,1,2010293N17093,2010,74,NI,GIRI,2010-10-21 00:00:00,17.4,91.5,50.0,985.0,
003060,1,2010293N17093,2010,74,NI,GIRI,2010-10-21 03:00:00,17.4,91.6,53.0,984.0,
003061,1,2010293N17093,2010,74,NI,GIRI,2010-10-21 06:00:00,17.5,91.7,55.0,982.0,
003062,1,2010293N17093,2010,74,NI,GIRI,2010-10-21 09:00:00,17.6,91.8,60.0,978.0,
003063,1,2010293N17093,2010,74,NI,GIRI,2010-10-21 12:00:00,17.9,92.1,65.0,974.0,
003064,1,2010293N17093,2010,74,NI,GIRI,2010-10-21 15:00:00,18.0,92.2,68.0,972.0,
003065,1,2010293N17093,2010,74,NI,GIRI,2010-10-21 18:00:00,18.1,92.2,70.0,970.0,
003066,1,2010293N17093,2010,74,NI,GIRI,2010-10-21 21:00:00,18.4,92.5,80.0,963.0,
003067,1,2010293N17093,2010,74,NI,GIRI,2010-10-22 00:00:00,18.5,92.6,90.0,956.0,
003068,1,2010293N17093,2010,74,NI,GIRI,2010-10-22 03:00:00,18.9,92.9,108.0,943.0,
003069,1,2010293N17093,2010,74,NI,GIRI,2010-10-22 06:00:00,19.0,93.0,125.0,929.0,
003070,1,2010293N17093,2010,74,NI,GIRI,2010-10-22 09:00:00,19.4,93.3,130.0,926.0,
003071,1,2010293N17093,2010,74,NI,GIRI,2010-10-22 12:00:00,19.8,93.4,135.0,922.0,
003072,1,2010293N17093,2010,74,NI,GIRI,2010-10-22 15:00:00,20.1,93.5,108.0,943.0,
003073,1,2010293N17093,2010,74,NI,GIRI,2010-10-22 18:00:00,20.5,93.9,80.0,963.0,
003074,1,2010293N17093,2010,74,NI,GIRI,2010-10-22 21:00:00,20.7,94.2,68.0,973.0,
003075,1,2010293N17093,2010,74,NI,GIRI,2010-10-23 00:00:00,21.2,94.8,55.0,982.0,
003076,1,2010293N17093,2010,74,NI,GIRI,2010-10-23 03:00:00,21.6,95.2,48.0,988.0,
003077,1,2010293N17093,2010,74,NI,GIRI,2010-10-23 06:00:00,22.1,95.5,40.0,993.0,
003078,1,2010293N17093,2010,74,NI,GIRI,2010-10-23 09:00:00,22.4,95.8,38.0,995.0,
003079,1,2010293N17093,2010,74,NI,GIRI,2010-10-23 12:00:00,22.7,96.2,35.0,996.0,
003080,1,2010293N17093,2010,74,NI,GIRI,2010-10-23 15:00:00,22.8,96.7,35.0,996.0,
003081,1,2010293N17093,2010,74,NI,GIRI,2010-10-23 18:00:00,23.0,97.4,35.0,996.0,
003082,1,2010293N17093,2010,74,NI,GIRI,2010-10-23 21:00:00,23.3,98.5,33.0,998.0,
003083,1,2010293N17093,2010,74,NI,GIRI,2010-10-24 00:00:00,23.7,99.8,30.0,1000.0,
003084,1,2010305N06105,2010,80,WP,JAL,2010-10-31 18:00:00,6.3,104.5,15.0,1005.0,
003085,1,2010305N06105,2010,80,WP,JAL,2010-10-31 21:00:00,6.1,104.0,18.0,1005.0,
003086,1,2010305N06105,2010,80,WP,JAL,2010-11-01 00:00:00,6.0,103.5,20.0,1004.0,
003087,1,2010305N06105,2010,80,WP,JAL,2010-11-01 03:00:00,6.2,103.0,20.0,1006.0,
003088,1,2010305N06105,2010,80,WP,JAL,2010-11-01 06:00:00,6.5,102.6,20.0,1007.0,
003089,1,2010305N06105,2010,80,WP,JAL,2010-11-01 09:00:00,6.8,102.2,20.0,1007.0,
003090,1,2010305N06105,2010,80,WP,JAL,2010-11-01 12:00:00,7.1,101.7,20.0,1007.0,
003091,1,2010305N06105,2010,80,WP,JAL,2010-11-01 15:00:00,7.4,101.3,20.0,1007.0,
003092,1,2010305N06105,2010,80,WP,JAL,2010-11-01 18:00:00,7.6,100.7,20.0,1007.0,
003093,1,2010305N06105,2010,80,NI,JAL,2010-11-01 21:00:00,7.6,99.8,20.0,1007.0,
003094,1,2010305N06105,2010,80,NI,JAL,2010-11-02 00:00:00,7.7,98.9,20.0,1007.0,
003095,1,2010305N06105,2010,80,NI,JAL,2010-11-02 03:00:00,8.1,98.3,20.0,1007.0,
003096,1,2010305N06105,2010,80,NI,JAL,2010-11-02 06:00:00,8.4,97.9,20.0,1007.0,
003097,1,2010305N06105,2010,80,NI,JAL,2010-11-02 09:00:00,8.4,97.4,20.0,1007.0,
003098,1,2010305N06105,2010,80,NI,JAL,2010-11-02 12:00:00,8.3,96.9,20.0,1007.0,
003099,1,2010305N06105,2010,80,NI,JAL,2010-11-02 15:00:00,8.3,96.4,23.0,1006.0,
003100,1,2010305N06105,2010,80,NI,JAL,2010-11-02 18:00:00,8.3,95.9,25.0,1004.0,
003101,1,2010305N06105,2010,80,NI,JAL,2010-11-02 21:00:00,8.3,95.4,25.0,1004.0,
003102,1,2010305N06105,2010,80,NI,JAL,2010-11-03 00:00:00,8.3,94.9,25.0,1004.0,
003103,1,2010305N06105,2010,80,NI,JAL,2010-11-03 03:00:00,8.3,94.4,25.0,1004.0,
003104,1,2010305N06105,2010,80,NI,JAL,2010-11-03 06:00:00,8.3,94.0,25.0,1004.0,
003105,1,2010305N06105,2010,80,NI,JAL,2010-11-03 09:00:00,8.3,93.6,25.0,1004.0,
003106,1,2010305N06105,2010,80,NI,JAL,2010-11-03 12:00:00,8.3,93.2,25.0,1004.0,
003107,1,2010305N06105,2010,80,NI,JAL,2010-11-03 15:00:00,8.3,92.8,28.0,1002.0,
003108,1,2010305N06105,2010,80,NI,JAL,2010-11-03 18:00:00,8.4,92.3,30.0,1000.0,
003109,1,2010305N06105,2010,80,NI,JAL,2010-11-03 21:00:00,8.4,91.9,30.0,1000.0,
003110,1,2010305N06105,2010,80,NI,JAL,2010-11-04 00:00:00,8.4,91.6,30.0,1000.0,
003111,1,2010305N06105,2010,80,NI,JAL,2010-11-04 03:00:00,8.6,91.1,30.0,1000.0,
003112,1,2010305N06105,2010,80,NI,JAL,2010-11-04 06:00:00,8.6,90.7,30.0,1000.0,
003113,1,2010305N06105,2010,80,NI,JAL,2010-11-04 09:00:00,8.6,90.3,33.0,998.0,
003114,1,2010305N06105,2010,80,NI,JAL,2010-11-04 12:00:00,8.7,90.0,35.0,996.0,
003115,1,2010305N06105,2010,80,NI,JAL,2010-11-04 15:00:00,8.7,89.7,35.0,996.0,
003116,1,2010305N06105,2010,80,NI,JAL,2010-11-04 18:00:00,8.8,89.4,35.0,996.0,
003117,1,2010305N06105,2010,80,NI,JAL,2010-11-04 21:00:00,8.9,89.0,40.0,993.0,
003118,1,2010305N06105,2010,80,NI,JAL,2010-11-05 00:00:00,9.1,88.6,45.0,989.0,
003119,1,2010305N06105,2010,80,NI,JAL,2010-11-05 03:00:00,9.1,88.1,45.0,989.0,
003120,1,2010305N06105,2010,80,NI,JAL,2010-11-05 06:00:00,9.2,87.7,45.0,989.0,
003121,1,2010305N06105,2010,80,NI,JAL,2010-11-05 09:00:00,9.3,87.5,45.0,989.0,
003122,1,2010305N06105,2010,80,NI,JAL,2010-11-05 12:00:00,9.6,87.1,45.0,989.0,
003123,1,2010305N06105,2010,80,NI,JAL,2010-11-05 15:00:00,9.7,86.9,50.0,986.0,
003124,1,2010305N06105,2010,80,NI,JAL,2010-11-05 18:00:00,10.1,86.5,55.0,982.0,
003125,1,2010305N06105,2010,80,NI,JAL,2010-11-05 21:00:00,10.1,86.1,55.0,982.0,
003126,1,2010305N06105,2010,80,NI,JAL,2010-11-06 00:00:00,10.2,85.8,55.0,982.0,
003127,1,2010305N06105,2010,80,NI,JAL,2010-11-06 03:00:00,10.3,85.6,55.0,982.0,
003128,1,2010305N06105,2010,80,NI,JAL,2010-11-06 06:00:00,10.4,85.3,55.0,982.0,
003129,1,2010305N06105,2010,80,NI,JAL,2010-11-06 09:00:00,10.5,85.1,55.0,982.0,
003130,1,2010305N06105,2010,80,NI,JAL,2010-11-06 12:00:00,11.1,84.6,55.0,982.0,
003131,1,2010305N06105,2010,80,NI,JAL,2010-11-06 15:00:00,11.2,84.4,55.0,982.0,
003132,1,2010305N06105,2010,80,NI,JAL,2010-11-06 18:00:00,11.3,84.0,55.0,982.0,
003133,1,2010305N06105,2010,80,NI,JAL,2010-11-06 21:00:00,11.4,83.7,50.0,986.0,
003134,1,2010305N06105,2010,80,NI,JAL,2010-11-07 00:00:00,11.6,83.2,45.0,989.0,
003135,1,2010305N06105,2010,80,NI,JAL,2010-11-07 03:00:00,12.2,82.7,45.0,989.0,
003136,1,2010305N06105,2010,80,NI,JAL,2010-11-07 06:00:00,12.3,82.2,45.0,989.0,
003137,1,2010305N06105,2010,80,NI,JAL,2010-11-07 09:00:00,12.3,81.5,43.0,991.0,
003138,1,2010305N06105,2010,80,NI,JAL,2010-11-07 12:00:00,13.0,81.1,40.0,993.0,
003139,1,2010305N06105,2010,80,NI,JAL,2010-11-07 15:00:00,13.0,80.6,38.0,995.0,
003140,1,2010305N06105,2010,80,NI,JAL,2010-11-07 18:00:00,13.1,80.0,35.0,996.0,
003141,1,2010305N06105,2010,80,NI,JAL,2010-11-07 21:00:00,13.5,79.5,33.0,998.0,
003142,1,2010305N06105,2010,80,NI,JAL,2010-11-08 00:00:00,14.2,78.9,30.0,1000.0,
003143,1,2010305N06105,2010,80,NI,JAL,2010-11-08 03:00:00,15.0,78.0,,,
003144,1,2011302N13062,2011,81,NI,KEILA,2011-10-29 06:00:00,13.0,62.0,,,
003145,1,2011302N13062,2011,81,NI,KEILA,2011-10-29 09:00:00,13.0,61.4,,,
003146,1,2011302N13062,2011,81,NI,KEILA,2011-10-29 12:00:00,13.0,61.0,,,
003147,1,2011302N13062,2011,81,NI,KEILA,2011-10-29 15:00:00,13.0,61.0,,,
003148,1,2011302N13062,2011,81,NI,KEILA,2011-10-29 18:00:00,13.0,61.0,,,
003149,1,2011302N13062,2011,81,NI,KEILA,2011-10-29 21:00:00,13.0,60.8,,,
003150,1,2011302N13062,2011,81,NI,KEILA,2011-10-30 00:00:00,13.0,60.5,,,
003151,1,2011302N13062,2011,81,NI,KEILA,2011-10-30 03:00:00,13.0,60.0,,,
003152,1,2011302N13062,2011,81,NI,KEILA,2011-10-30 06:00:00,13.0,60.0,,,
003153,1,2011302N13062,2011,81,NI,KEILA,2011-10-30 09:00:00,13.2,59.8,,,
003154,1,2011302N13062,2011,81,NI,KEILA,2011-10-30 12:00:00,13.5,59.5,,,
003155,1,2011302N13062,2011,81,NI,KEILA,2011-10-30 15:00:00,13.8,59.2,,,
003156,1,2011302N13062,2011,81,NI,KEILA,2011-10-30 18:00:00,14.0,59.0,,,
003157,1,2011302N13062,2011,81,NI,KEILA,2011-10-30 21:00:00,14.2,59.1,,,
003158,1,2011302N13062,2011,81,NI,KEILA,2011-10-31 00:00:00,14.5,59.0,,,
003159,1,2011302N13062,2011,81,NI,KEILA,2011-10-31 03:00:00,15.0,58.5,,,
003160,1,2011302N13062,2011,81,NI,KEILA,2011-10-31 06:00:00,16.0,57.0,,,
003161,1,2011302N13062,2011,81,NI,KEILA,2011-10-31 09:00:00,16.2,57.0,,,
003162,1,2011302N13062,2011,81,NI,KEILA,2011-10-31 12:00:00,16.0,57.5,,,
003163,1,2011302N13062,2011,81,NI,KEILA,2011-10-31 15:00:00,16.0,57.3,,,
003164,1,2011302N13062,2011,81,NI,KEILA,2011-10-31 18:00:00,16.0,57.0,,,
003165,1,2011302N13062,2011,81,NI,KEILA,2011-10-31 21:00:00,16.0,56.8,,,
003166,1,2011302N13062,2011,81,NI,KEILA,2011-11-01 00:00:00,15.9,56.6,15.0,1010.0,
003167,1,2011302N13062,2011,81,NI,KEILA,2011-11-01 03:00:00,15.9,56.2,18.0,1009.0,
003168,1,2011302N13062,2011,81,NI,KEILA,2011-11-01 06:00:00,15.9,56.1,20.0,1007.0,
003169,1,2011302N13062,2011,81,NI,KEILA,2011-11-01 09:00:00,15.9,55.9,25.0,1004.0,
003170,1,2011302N13062,2011,81,NI,KEILA,2011-11-01 12:00:00,16.0,55.7,30.0,1000.0,
003171,1,2011302N13062,2011,81,NI,KEILA,2011-11-01 15:00:00,16.0,55.5,30.0,999.0,
003172,1,2011302N13062,2011,81,NI,KEILA,2011-11-01 18:00:00,16.0,55.5,30.0,998.0,
003173,1,2011302N13062,2011,81,NI,KEILA,2011-11-01 21:00:00,16.0,55.4,33.0,997.0,
003174,1,2011302N13062,2011,81,NI,KEILA,2011-11-02 00:00:00,16.1,55.3,35.0,996.0,
003175,1,2011302N13062,2011,81,NI,KEILA,2011-11-02 03:00:00,16.2,55.0,38.0,995.0,
003176,1,2011302N13062,2011,81,NI,KEILA,2011-11-02 06:00:00,16.3,54.8,40.0,993.0,
003177,1,2011302N13062,2011,81,NI,KEILA,2011-11-02 09:00:00,16.4,54.7,40.0,993.0,
003178,1,2011302N13062,2011,81,NI,KEILA,2011-11-02 12:00:00,16.7,54.8,40.0,993.0,
003179,1,2011302N13062,2011,81,NI,KEILA,2011-11-02 15:00:00,16.9,54.6,43.0,991.0,
003180,1,2011302N13062,2011,81,NI,KEILA,2011-11-02 18:00:00,17.0,54.5,45.0,989.0,
003181,1,2011302N13062,2011,81,NI,KEILA,2011-11-02 21:00:00,17.0,54.5,48.0,987.0,
003182,1,2011302N13062,2011,81,NI,KEILA,2011-11-03 00:00:00,17.0,54.6,50.0,985.0,
003183,1,2011302N13062,2011,81,NI,KEILA,2011-11-03 03:00:00,17.0,54.6,53.0,984.0,
003184,1,2011302N13062,2011,81,NI,KEILA,2011-11-03 06:00:00,17.1,54.6,55.0,982.0,
003185,1,2011302N13062,2011,81,NI,KEILA,2011-11-03 09:00:00,17.1,54.7,53.0,984.0,
003186,1,2011302N13062,2011,81,NI,KEILA,2011-11-03 12:00:00,17.1,54.9,50.0,985.0,
003187,1,2011302N13062,2011,81,NI,KEILA,2011-11-03 15:00:00,17.1,55.1,48.0,987.0,
003188,1,2011302N13062,2011,81,NI,KEILA,2011-11-03 18:00:00,17.1,55.2,45.0,989.0,
003189,1,2011302N13062,2011,81,NI,KEILA,2011-11-03 21:00:00,17.0,55.1,43.0,991.0,
003190,1,2011302N13062,2011,81,NI,KEILA,2011-11-04 00:00:00,16.7,54.9,40.0,993.0,
003191,1,2011302N13062,2011,81,NI,KEILA,2011-11-04 03:00:00,16.4,54.7,35.0,997.0,
003192,1,2011302N13062,2011,81,NI,KEILA,2011-11-04 06:00:00,16.3,54.3,30.0,1000.0,
003193,1,2011302N13062,2011,81,NI,KEILA,2011-11-04 09:00:00,16.1,54.1,30.0,1000.0,
003194,1,2011302N13062,2011,81,NI,KEILA,2011-11-04 12:00:00,16.0,53.9,30.0,1000.0,
003195,1,2011302N13062,2011,81,NI,KEILA,2011-11-04 15:00:00,15.9,53.7,30.0,1000.0,
003196,1,2011302N13062,2011,81,NI,KEILA,2011-11-04 18:00:00,15.9,53.5,30.0,1000.0,
003197,1,2011302N13062,2011,81,NI,KEILA,2011-11-04 21:00:00,15.9,53.2,28.0,1002.0,
003198,1,2011302N13062,2011,81,NI,KEILA,2011-11-05 00:00:00,16.0,53.0,25.0,1004.0,
003199,1,2011302N13062,2011,81,NI,KEILA,2011-11-05 03:00:00,16.3,52.8,25.0,1004.0,
003200,1,2011302N13062,2011,81,NI,KEILA,2011-11-05 06:00:00,16.6,52.6,25.0,1004.0,
003201,1,2011360N09088,2011,94,NI,THANE,2011-12-25 12:00:00,8.9,88.4,30.0,1001.0,
003202,1,2011360N09088,2011,94,NI,THANE,2011-12-25 15:00:00,9.1,88.3,30.0,1001.0,
003203,1,2011360N09088,2011,94,NI,THANE,2011-12-25 18:00:00,9.3,88.3,30.0,1000.0,
003204,1,2011360N09088,2011,94,NI,THANE,2011-12-25 21:00:00,9.6,88.1,30.0,1000.0,
003205,1,2011360N09088,2011,94,NI,THANE,2011-12-26 00:00:00,9.8,88.0,30.0,1000.0,
003206,1,2011360N09088,2011,94,NI,THANE,2011-12-26 03:00:00,9.9,88.0,35.0,997.0,
003207,1,2011360N09088,2011,94,NI,THANE,2011-12-26 06:00:00,10.3,88.0,40.0,993.0,
003208,1,2011360N09088,2011,94,NI,THANE,2011-12-26 09:00:00,10.6,87.9,45.0,989.0,
003209,1,2011360N09088,2011,94,NI,THANE,2011-12-26 12:00:00,10.8,87.9,50.0,985.0,
003210,1,2011360N09088,2011,94,NI,THANE,2011-12-26 15:00:00,11.1,87.8,50.0,985.0,
003211,1,2011360N09088,2011,94,NI,THANE,2011-12-26 18:00:00,11.3,87.7,50.0,985.0,
003212,1,2011360N09088,2011,94,NI,THANE,2011-12-26 21:00:00,11.4,87.6,50.0,985.0,
003213,1,2011360N09088,2011,94,NI,THANE,2011-12-27 00:00:00,11.7,87.5,50.0,985.0,
003214,1,2011360N09088,2011,94,NI,THANE,2011-12-27 03:00:00,12.0,87.2,50.0,985.0,
003215,1,2011360N09088,2011,94,NI,THANE,2011-12-27 06:00:00,12.1,87.1,50.0,985.0,
003216,1,2011360N09088,2011,94,NI,THANE,2011-12-27 09:00:00,12.2,86.8,53.0,984.0,
003217,1,2011360N09088,2011,94,NI,THANE,2011-12-27 12:00:00,12.4,86.6,55.0,982.0,
003218,1,2011360N09088,2011,94,NI,THANE,2011-12-27 15:00:00,12.4,86.4,58.0,980.0,
003219,1,2011360N09088,2011,94,NI,THANE,2011-12-27 18:00:00,12.3,86.0,60.0,978.0,
003220,1,2011360N09088,2011,94,NI,THANE,2011-12-27 21:00:00,12.2,85.8,63.0,976.0,
003221,1,2011360N09088,2011,94,NI,THANE,2011-12-28 00:00:00,12.2,85.4,65.0,974.0,
003222,1,2011360N09088,2011,94,NI,THANE,2011-12-28 03:00:00,12.2,85.2,68.0,972.0,
003223,1,2011360N09088,2011,94,NI,THANE,2011-12-28 06:00:00,12.3,84.9,70.0,970.0,
003224,1,2011360N09088,2011,94,NI,THANE,2011-12-28 09:00:00,12.3,84.7,73.0,969.0,
003225,1,2011360N09088,2011,94,NI,THANE,2011-12-28 12:00:00,12.4,84.4,75.0,967.0,
003226,1,2011360N09088,2011,94,NI,THANE,2011-12-28 15:00:00,12.3,83.9,75.0,967.0,
003227,1,2011360N09088,2011,94,NI,THANE,2011-12-28 18:00:00,12.3,83.8,75.0,967.0,
003228,1,2011360N09088,2011,94,NI,THANE,2011-12-28 21:00:00,12.2,83.3,80.0,963.0,
003229,1,2011360N09088,2011,94,NI,THANE,2011-12-29 00:00:00,12.1,82.9,85.0,959.0,
003230,1,2011360N09088,2011,94,NI,THANE,2011-12-29 03:00:00,11.9,82.5,88.0,958.0,
003231,1,2011360N09088,2011,94,NI,THANE,2011-12-29 06:00:00,12.0,82.1,90.0,956.0,
003232,1,2011360N09088,2011,94,NI,THANE,2011-12-29 09:00:00,12.0,81.7,85.0,960.0,
003233,1,2011360N09088,2011,94,NI,THANE,2011-12-29 12:00:00,12.0,81.3,80.0,963.0,
003234,1,2011360N09088,2011,94,NI,THANE,2011-12-29 15:00:00,11.9,81.0,78.0,965.0,
003235,1,2011360N09088,2011,94,NI,THANE,2011-12-29 18:00:00,11.8,80.6,75.0,967.0,
003236,1,2011360N09088,2011,94,NI,THANE,2011-12-29 21:00:00,11.8,80.3,70.0,971.0,
003237,1,2011360N09088,2011,94,NI,THANE,2011-12-30 00:00:00,11.7,79.9,65.0,974.0,
003238,1,2011360N09088,2011,94,NI,THANE,2011-12-30 03:00:00,11.6,79.5,58.0,980.0,
003239,1,2011360N09088,2011,94,NI,THANE,2011-12-30 06:00:00,11.6,79.1,50.0,985.0,
003240,1,2011360N09088,2011,94,NI,THANE,2011-12-30 09:00:00,11.8,78.6,45.0,989.0,
003241,1,2011360N09088,2011,94,NI,THANE,2011-12-30 12:00:00,12.2,78.2,40.0,993.0,
003242,1,2012297N11067,2012,81,NI,MURJAN,2012-10-22 15:00:00,11.0,66.5,,,
003243,1,2012297N11067,2012,81,NI,MURJAN,2012-10-22 18:00:00,11.1,66.0,15.0,1008.0,
003244,1,2012297N11067,2012,81,NI,MURJAN,2012-10-22 21:00:00,11.2,65.6,18.0,1008.0,
003245,1,2012297N11067,2012,81,NI,MURJAN,2012-10-23 00:00:00,11.3,65.1,20.0,1007.0,
003246,1,2012297N11067,2012,81,NI,MURJAN,2012-10-23 03:00:00,11.4,64.4,20.0,1007.0,
003247,1,2012297N11067,2012,81,NI,MURJAN,2012-10-23 06:00:00,11.5,63.8,20.0,1007.0,
003248,1,2012297N11067,2012,81,NI,MURJAN,2012-10-23 09:00:00,11.5,63.2,23.0,1006.0,
003249,1,2012297N11067,2012,81,NI,MURJAN,2012-10-23 12:00:00,11.4,62.4,25.0,1004.0,
003250,1,2012297N11067,2012,81,NI,MURJAN,2012-10-23 15:00:00,11.2,61.4,28.0,1002.0,
003251,1,2012297N11067,2012,81,NI,MURJAN,2012-10-23 18:00:00,11.0,60.4,30.0,1000.0,
003252,1,2012297N11067,2012,81,NI,MURJAN,2012-10-23 21:00:00,10.9,59.4,30.0,1000.0,
003253,1,2012297N11067,2012,81,NI,MURJAN,2012-10-24 00:00:00,10.7,58.6,30.0,1000.0,
003254,1,2012297N11067,2012,81,NI,MURJAN,2012-10-24 03:00:00,10.6,57.8,30.0,1000.0,
003255,1,2012297N11067,2012,81,NI,MURJAN,2012-10-24 06:00:00,10.5,57.1,30.0,1000.0,
003256,1,2012297N11067,2012,81,NI,MURJAN,2012-10-24 09:00:00,10.5,56.5,33.0,998.0,
003257,1,2012297N11067,2012,81,NI,MURJAN,2012-10-24 12:00:00,10.5,55.9,35.0,996.0,
003258,1,2012297N11067,2012,81,NI,MURJAN,2012-10-24 15:00:00,10.5,55.2,35.0,996.0,
003259,1,2012297N11067,2012,81,NI,MURJAN,2012-10-24 18:00:00,10.5,54.5,35.0,996.0,
003260,1,2012297N11067,2012,81,NI,MURJAN,2012-10-24 21:00:00,10.4,53.9,35.0,996.0,
003261,1,2012297N11067,2012,81,NI,MURJAN,2012-10-25 00:00:00,10.1,53.4,35.0,996.0,
003262,1,2012297N11067,2012,81,NI,MURJAN,2012-10-25 03:00:00,9.9,52.7,35.0,996.0,
003263,1,2012297N11067,2012,81,NI,MURJAN,2012-10-25 06:00:00,9.7,52.0,35.0,996.0,
003264,1,2012297N11067,2012,81,NI,MURJAN,2012-10-25 09:00:00,9.6,51.4,35.0,996.0,
003265,1,2012297N11067,2012,81,NI,MURJAN,2012-10-25 12:00:00,9.6,50.9,35.0,996.0,
003266,1,2012297N11067,2012,81,NI,MURJAN,2012-10-25 15:00:00,9.5,50.5,33.0,998.0,
003267,1,2012297N11067,2012,81,NI,MURJAN,2012-10-25 18:00:00,9.5,49.9,30.0,1000.0,
003268,1,2012297N11067,2012,81,NI,MURJAN,2012-10-25 21:00:00,9.4,48.8,28.0,1002.0,
003269,1,2012297N11067,2012,81,NI,MURJAN,2012-10-26 00:00:00,9.2,47.7,25.0,1004.0,
003270,1,2012301N11087,2012,82,NI,NILAM,2012-10-27 06:00:00,11.1,87.1,15.0,1010.0,
003271,1,2012301N11087,2012,82,NI,NILAM,2012-10-27 09:00:00,10.9,87.0,18.0,1009.0,
003272,1,2012301N11087,2012,82,NI,NILAM,2012-10-27 12:00:00,10.7,86.8,20.0,1007.0,
003273,1,2012301N11087,2012,82,NI,NILAM,2012-10-27 15:00:00,10.4,86.6,20.0,1007.0,
003274,1,2012301N11087,2012,82,NI,NILAM,2012-10-27 18:00:00,10.2,86.4,20.0,1007.0,
003275,1,2012301N11087,2012,82,NI,NILAM,2012-10-27 21:00:00,10.1,86.2,23.0,1006.0,
003276,1,2012301N11087,2012,82,NI,NILAM,2012-10-28 00:00:00,10.0,85.9,25.0,1004.0,
003277,1,2012301N11087,2012,82,NI,NILAM,2012-10-28 03:00:00,9.9,85.7,25.0,1004.0,
003278,1,2012301N11087,2012,82,NI,NILAM,2012-10-28 06:00:00,9.7,85.5,25.0,1004.0,
003279,1,2012301N11087,2012,82,NI,NILAM,2012-10-28 09:00:00,9.6,85.3,25.0,1004.0,
003280,1,2012301N11087,2012,82,NI,NILAM,2012-10-28 12:00:00,9.6,84.9,25.0,1004.0,
003281,1,2012301N11087,2012,82,NI,NILAM,2012-10-28 15:00:00,9.5,84.6,28.0,1002.0,
003282,1,2012301N11087,2012,82,NI,NILAM,2012-10-28 18:00:00,9.5,84.4,30.0,1000.0,
003283,1,2012301N11087,2012,82,NI,NILAM,2012-10-28 21:00:00,9.6,84.0,30.0,1000.0,
003284,1,2012301N11087,2012,82,NI,NILAM,2012-10-29 00:00:00,9.6,83.7,30.0,1000.0,
003285,1,2012301N11087,2012,82,NI,NILAM,2012-10-29 03:00:00,9.5,83.3,30.0,1000.0,
003286,1,2012301N11087,2012,82,NI,NILAM,2012-10-29 06:00:00,9.1,82.9,30.0,1000.0,
003287,1,2012301N11087,2012,82,NI,NILAM,2012-10-29 09:00:00,8.9,82.6,33.0,998.0,
003288,1,2012301N11087,2012,82,NI,NILAM,2012-10-29 12:00:00,8.8,82.5,35.0,996.0,
003289,1,2012301N11087,2012,82,NI,NILAM,2012-10-29 15:00:00,8.7,82.4,38.0,995.0,
003290,1,2012301N11087,2012,82,NI,NILAM,2012-10-29 18:00:00,8.7,82.5,40.0,993.0,
003291,1,2012301N11087,2012,82,NI,NILAM,2012-10-29 21:00:00,8.7,82.6,40.0,993.0,
003292,1,2012301N11087,2012,82,NI,NILAM,2012-10-30 00:00:00,8.8,82.8,40.0,993.0,
003293,1,2012301N11087,2012,82,NI,NILAM,2012-10-30 03:00:00,8.9,82.7,43.0,991.0,
003294,1,2012301N11087,2012,82,NI,NILAM,2012-10-30 06:00:00,9.1,82.7,45.0,989.0,
003295,1,2012301N11087,2012,82,NI,NILAM,2012-10-30 09:00:00,9.5,82.6,45.0,989.0,
003296,1,2012301N11087,2012,82,NI,NILAM,2012-10-30 12:00:00,9.7,82.6,45.0,989.0,
003297,1,2012301N11087,2012,82,NI,NILAM,2012-10-30 15:00:00,9.9,82.6,48.0,987.0,
003298,1,2012301N11087,2012,82,NI,NILAM,2012-10-30 18:00:00,10.4,82.5,50.0,985.0,
003299,1,2012301N11087,2012,82,NI,NILAM,2012-10-30 21:00:00,10.5,82.3,50.0,985.0,
003300,1,2012301N11087,2012,82,NI,NILAM,2012-10-31 00:00:00,10.9,81.8,50.0,985.0,
003301,1,2012301N11087,2012,82,NI,NILAM,2012-10-31 03:00:00,11.3,81.3,50.0,985.0,
003302,1,2012301N11087,2012,82,NI,NILAM,2012-10-31 06:00:00,11.7,81.0,50.0,985.0,
003303,1,2012301N11087,2012,82,NI,NILAM,2012-10-31 09:00:00,12.3,80.5,50.0,985.0,
003304,1,2012301N11087,2012,82,NI,NILAM,2012-10-31 12:00:00,12.7,79.8,50.0,985.0,
003305,1,2012301N11087,2012,82,NI,NILAM,2012-10-31 15:00:00,13.0,79.2,48.0,987.0,
003306,1,2012301N11087,2012,82,NI,NILAM,2012-10-31 18:00:00,13.2,78.3,45.0,989.0,
003307,1,2012301N11087,2012,82,NI,NILAM,2012-10-31 21:00:00,13.3,77.7,40.0,993.0,
003308,1,2012301N11087,2012,82,NI,NILAM,2012-11-01 00:00:00,13.3,77.3,35.0,996.0,
003309,1,2012301N11087,2012,82,NI,NILAM,2012-11-01 03:00:00,13.5,77.0,,,
003310,1,2012301N11087,2012,82,NI,NILAM,2012-11-01 06:00:00,13.5,77.0,,,
003311,1,2012301N11087,2012,82,NI,NILAM,2012-11-01 09:00:00,13.7,77.0,,,
003312,1,2012301N11087,2012,82,NI,NILAM,2012-11-01 12:00:00,14.0,77.0,,,
